STOPNUM,LINE,DIR,STOPNAME,LAT,LONG,geometry
11109,179,W,Huntington / Saint Albans,34.115915,-118.121252,POINT (-118.121252 34.115915)
11112,78,W,Huntington / Tampico,34.088745,-118.172702,POINT (-118.172702 34.088745)
11112,179,W,Huntington / Tampico,34.088745,-118.172702,POINT (-118.172702 34.088745)
11113,78,W,Huntington / Topaz,34.083175,-118.190907,POINT (-118.190907 34.083175)
11114,179,W,Huntington / Van Horne,34.089428,-118.170559,POINT (-118.170559 34.089428)
11114,78,W,Huntington / Van Horne,34.089428,-118.170559,POINT (-118.170559 34.089428)
11115,179,W,Huntington / Virginia,34.11777,-118.118013,POINT (-118.118013 34.11777)
11116,179,W,Huntington / Alpha,34.094726,-118.159199,POINT (-118.159199 34.094726)
11116,78,W,Huntington / Alpha,34.094726,-118.159199,POINT (-118.159199 34.094726)
11117,179,W,Huntington / Winston,34.124122,-118.100821,POINT (-118.100821 34.124122)
11118,78,E,Huntington / Paola,34.085105,-118.181106,POINT (-118.181106 34.085105)
11118,665,S,Huntington / Paola,34.085105,-118.181106,POINT (-118.181106 34.085105)
11118,179,E,Huntington / Paola,34.085105,-118.181106,POINT (-118.181106 34.085105)
11120,78,W,Huntington / Esmeralda,34.081443,-118.192425,POINT (-118.192425 34.081443)
11126,78,E,Huntington / Edloft,34.08505,-118.186704,POINT (-118.186704 34.08505)
11128,110,W,8th / Hyde Park,33.980326,-118.326368,POINT (-118.326368 33.980326)
11130,110,W,Hyde Park / West,33.980698,-118.335008,POINT (-118.335008 33.980698)
11138,120,E,Imperial / Hawthorne,33.930815,-118.352824,POINT (-118.352824 33.930815)
11139,40,S,Hawthorne / Imperial,33.930669,-118.352745,POINT (-118.352745 33.930669)
11141,117,W,Imperial / Amery,33.92957,-118.164284,POINT (-118.164284 33.92957)
11141,120,W,Imperial / Amery,33.92957,-118.164284,POINT (-118.164284 33.92957)
11142,260,S,Atlantic / Imperial,33.930518,-118.183759,POINT (-118.183759 33.930518)
11143,120,W,Imperial / California,33.93081,-118.208519,POINT (-118.208519 33.93081)
11143,251,S,Imperial / California,33.93081,-118.208519,POINT (-118.208519 33.93081)
11145,460,W,Imperial / Fairford,33.917236,-118.094662,POINT (-118.094662 33.917236)
11146,120,W,Imperial / Fernwood,33.930456,-118.220643,POINT (-118.220643 33.930456)
11148,120,W,Imperial / Garfield,33.93004,-118.168449,POINT (-118.168449 33.93004)
11148,117,W,Imperial / Garfield,33.93004,-118.168449,POINT (-118.168449 33.93004)
11152,460,W,Imperial / Jersey,33.917229,-118.085997,POINT (-118.085997 33.917229)
11153,251,N,Martin Luther King Jr / Imperial,33.931696,-118.203023,POINT (-118.203023 33.931696)
11155,120,W,Imperial / Lakewood,33.917153,-118.137919,POINT (-118.137919 33.917153)
11155,265,N,Imperial / Lakewood,33.917153,-118.137919,POINT (-118.137919 33.917153)
11156,120,W,Imperial / Long Beach,33.930543,-118.211931,POINT (-118.211931 33.930543)
11157,117,W,Imperial / Old River School,33.929074,-118.161785,POINT (-118.161785 33.929074)
11157,120,W,Imperial / Old River School,33.929074,-118.161785,POINT (-118.161785 33.929074)
11158,460,W,Imperial / Pioneer,33.91724,-118.082108,POINT (-118.082108 33.91724)
11159,117,W,Imperial / Ruchti,33.930197,-118.170219,POINT (-118.170219 33.930197)
11159,120,W,Imperial / Ruchti,33.930197,-118.170219,POINT (-118.170219 33.930197)
11160,120,W,Imperial / Alameda,33.930107,-118.225049,POINT (-118.225049 33.930107)
11161,40,S,Imperial / La Cienega,33.931059,-118.37036,POINT (-118.37036 33.931059)
11161,120,W,Imperial / La Cienega,33.931059,-118.37036,POINT (-118.37036 33.931059)
11163,232,N,Sepulveda / Imperial,33.93117,-118.395991,POINT (-118.395991 33.93117)
11165,120,W,Imperial / State,33.930579,-118.216618,POINT (-118.216618 33.930579)
11167,117,W,Imperial / Wright,33.931049,-118.181142,POINT (-118.181142 33.931049)
11167,120,W,Imperial / Wright,33.931049,-118.181142,POINT (-118.181142 33.931049)
11177,665,S,Indiana / 3rd,34.033027,-118.192486,POINT (-118.192486 34.033027)
11178,665,S,Indiana / Hubbard,34.026445,-118.192431,POINT (-118.192431 34.026445)
11183,125,E,Rosecrans / Inglewood,33.901716,-118.360947,POINT (-118.360947 33.901716)
11184,211,S,Inglewood / Rosecrans,33.902108,-118.361133,POINT (-118.361133 33.902108)
11185,206,S,Irolo / San Marino,34.054203,-118.300896,POINT (-118.300896 34.054203)
11186,206,S,Irolo / James M Wood,34.056046,-118.300991,POINT (-118.300991 34.056046)
11188,206,S,Irolo / 8th,34.057879,-118.301001,POINT (-118.301001 34.057879)
11189,102,W,Jefferson / Central,34.011842,-118.256732,POINT (-118.256732 34.011842)
11190,102,W,Jefferson / Maple,34.017245,-118.269189,POINT (-118.269189 34.017245)
11191,2,W,Jefferson / Royal,34.023027,-118.282134,POINT (-118.282134 34.023027)
11191,35,S,Jefferson / Royal,34.023027,-118.282134,POINT (-118.282134 34.023027)
11192,110,W,Jefferson / Beethoven,33.976119,-118.421369,POINT (-118.421369 33.976119)
11193,108,W,Jefferson / Centinela,33.981486,-118.40905,POINT (-118.40905 33.981486)
11194,110,E,Jefferson / McConnell,33.977035,-118.41856,POINT (-118.41856 33.977035)
11195,108,W,Jefferson / Mesmer,33.986312,-118.401592,POINT (-118.401592 33.986312)
11195,110,W,Jefferson / Mesmer,33.986312,-118.401592,POINT (-118.401592 33.986312)
11197,110,W,Jefferson / Westlawn,33.97942,-118.41375,POINT (-118.41375 33.97942)
11198,35,S,Jefferson / La Brea,34.025659,-118.355171,POINT (-118.355171 34.025659)
11206,665,S,Eastern / Gambier,34.080757,-118.178148,POINT (-118.178148 34.080757)
11207,665,S,Eastern / Lombardy,34.077998,-118.178274,POINT (-118.178274 34.077998)
11208,665,S,Eastern / Klamath,34.074486,-118.180367,POINT (-118.180367 34.074486)
11211,161,W,Kanan / Canwood,34.148675,-118.760327,POINT (-118.760327 34.148675)
11212,161,W,Kanan / Hillrise,34.150321,-118.759046,POINT (-118.759046 34.150321)
11213,161,W,Roadside / Kanan,34.145129,-118.761075,POINT (-118.761075 34.145129)
11215,665,S,Eastern / Norelle,34.072952,-118.180502,POINT (-118.180502 34.072952)
11216,224,N,Olive View Medical Center,34.326157,-118.446979,POINT (-118.446979 34.326157)
11216,224,S,Olive View Medical Center,34.326157,-118.446979,POINT (-118.446979 34.326157)
11218,665,S,Eastern / Druid,34.069644,-118.180571,POINT (-118.180571 34.069644)
11220,155,N,Magnolia / Kester,34.164738,-118.457101,POINT (-118.457101 34.164738)
11221,154,E,Oxnard / Kester,34.179302,-118.457101,POINT (-118.457101 34.179302)
11224,40,N,Martin Luther King Jr / Arlington,34.010686,-118.318462,POINT (-118.318462 34.010686)
11224,102,E,Martin Luther King Jr / Arlington,34.010686,-118.318462,POINT (-118.318462 34.010686)
11227,40,S,Martin Luther King Jr / Budlong,34.010992,-118.295514,POINT (-118.295514 34.010992)
11229,251,S,Martin Luther King Jr / California,33.936161,-118.208091,POINT (-118.208091 33.936161)
11230,105,S,Martin Luther King Jr / Coliseum,34.017458,-118.34618,POINT (-118.34618 34.017458)
11231,40,S,Martin Luther King Jr / Degnan,34.011048,-118.331144,POINT (-118.331144 34.011048)
11232,40,S,Martin Luther King Jr / Denker,34.010986,-118.304373,POINT (-118.304373 34.010986)
11234,40,S,Martin Luther King Jr / Figueroa,34.011273,-118.282458,POINT (-118.282458 34.011273)
11234,2,W,Martin Luther King Jr / Figueroa,34.011273,-118.282458,POINT (-118.282458 34.011273)
11235,167,W,Coldwater Canyon / Elkwood,34.212319,-118.414262,POINT (-118.414262 34.212319)
11236,40,S,Martin Luther King Jr / Gramercy,34.010972,-118.314134,POINT (-118.314134 34.010972)
11236,102,W,Martin Luther King Jr / Gramercy,34.010972,-118.314134,POINT (-118.314134 34.010972)
11239,105,S,Martin Luther King Jr / Hillcrest,34.016276,-118.344301,POINT (-118.344301 34.016276)
11240,40,S,Martin Luther King Jr / Hoover,34.011193,-118.287565,POINT (-118.287565 34.011193)
11241,105,S,Martin Luther King Jr / Nicolet,34.019441,-118.349297,POINT (-118.349297 34.019441)
11242,40,S,Martin Luther King Jr / Normandie,34.010987,-118.300994,POINT (-118.300994 34.010987)
11243,120,W,Imperial / Martin Luther King Jr,33.931385,-118.203322,POINT (-118.203322 33.931385)
11243,251,S,Imperial / Martin Luther King Jr,33.931385,-118.203322,POINT (-118.203322 33.931385)
11244,102,W,Martin Luther King Jr / Roxton,34.010913,-118.321178,POINT (-118.321178 34.010913)
11244,40,S,Martin Luther King Jr / Roxton,34.010913,-118.321178,POINT (-118.321178 34.010913)
11247,204,N,Vermont / Martin Luther King Jr,34.011137,-118.291386,POINT (-118.291386 34.011137)
11247,754,N,Vermont / Martin Luther King Jr,34.011137,-118.291386,POINT (-118.291386 34.011137)
11248,40,S,Martin Luther King Jr / Western,34.011004,-118.309415,POINT (-118.309415 34.011004)
11248,102,W,Martin Luther King Jr / Western,34.011004,-118.309415,POINT (-118.309415 34.011004)
11249,167,W,Coldwater Canyon / Strathern,34.216097,-118.414265,POINT (-118.414265 34.216097)
11250,40,S,Martin Luther King Jr / Westside,34.011024,-118.326778,POINT (-118.326778 34.011024)
11252,167,W,Van Nuys / Chase,34.224515,-118.448605,POINT (-118.448605 34.224515)
11252,169,E,Van Nuys / Chase,34.224515,-118.448605,POINT (-118.448605 34.224515)
11253,40,S,Martin Luther King Jr / Sutro,34.011005,-118.323478,POINT (-118.323478 34.011005)
11254,251,S,Martin Luther King Jr / Brenton,33.933833,-118.205181,POINT (-118.205181 33.933833)
11255,40,N,Martin Luther King Jr / Figueroa,34.011011,-118.283146,POINT (-118.283146 34.011011)
11256,40,S,Martin Luther King Jr / Vermont,34.01102,-118.292016,POINT (-118.292016 34.01102)
11257,207,S,Western / Martin Luther King Jr,34.011024,-118.309056,POINT (-118.309056 34.011024)
11260,212,S,La Brea / Don Lorenzo,34.000578,-118.359024,POINT (-118.359024 34.000578)
11261,40,S,La Brea / Arbor Vitae,33.952855,-118.352789,POINT (-118.352789 33.952855)
11261,111,W,La Brea / Arbor Vitae,33.952855,-118.352789,POINT (-118.352789 33.952855)
11262,102,W,La Cienega SB On-Ramp / Slauson,33.987542,-118.37088,POINT (-118.37088 33.987542)
11267,81,N,La Loma / Colorado Layover,34.137223,-118.189107,POINT (-118.189107 34.137223)
11267,81,S,La Loma / Colorado Layover,34.137223,-118.189107,POINT (-118.189107 34.137223)
11268,460,W,La Palma / Tamarack,33.846952,-117.981613,POINT (-117.981613 33.846952)
11269,460,W,La Palma / Dale,33.846911,-117.984692,POINT (-117.984692 33.846911)
11270,460,W,North Entry Buena Park Mall,33.84686,-117.990403,POINT (-117.990403 33.84686)
11272,460,W,La Palma / Woodland,33.846963,-117.979535,POINT (-117.979535 33.846963)
11273,102,W,La Tijera / 78th,33.96873,-118.38168,POINT (-118.38168 33.96873)
11274,102,W,La Tijera / Airport,33.965241,-118.385595,POINT (-118.385595 33.965241)
11275,102,W,La Tijera / Alvern,33.975249,-118.374345,POINT (-118.374345 33.975249)
11276,102,W,La Tijera / Centinela,33.976978,-118.372446,POINT (-118.372446 33.976978)
11277,102,W,La Tijera / Thornburn,33.973294,-118.376539,POINT (-118.376539 33.973294)
11278,102,W,La Tijera / 59th,33.985736,-118.364901,POINT (-118.364901 33.985736)
11279,102,W,La Tijera / 62nd,33.983761,-118.366443,POINT (-118.366443 33.983761)
11280,102,W,La Tijera / 64th,33.981876,-118.367286,POINT (-118.367286 33.981876)
11281,102,W,La Tijera / 74th,33.970498,-118.379689,POINT (-118.379689 33.970498)
11282,102,W,La Tijera / 83rd,33.963041,-118.388068,POINT (-118.388068 33.963041)
11283,102,E,Slauson / La Tijera,33.987452,-118.364378,POINT (-118.364378 33.987452)
11283,108,E,Slauson / La Tijera,33.987452,-118.364378,POINT (-118.364378 33.987452)
11285,665,S,1925 Marianna,34.064103,-118.179373,POINT (-118.179373 34.064103)
11287,665,S,Marianna / Worth,34.06265,-118.179258,POINT (-118.179258 34.06265)
11288,665,S,Eastern / Lansdowne,34.061206,-118.17629,POINT (-118.17629 34.061206)
11290,662,S,Lake / Washington,34.168759,-118.132416,POINT (-118.132416 34.168759)
11291,161,W,Lakeview Canyon / Lake Harbor Lane,34.143424,-118.82084,POINT (-118.82084 34.143424)
11292,258,S,Eastern / Lotta,34.053649,-118.172989,POINT (-118.172989 34.053649)
11293,266,S,Lakewood / Firestone,33.935829,-118.124001,POINT (-118.124001 33.935829)
11294,266,S,Lakewood Blvd Station,33.91308,-118.140891,POINT (-118.140891 33.91308)
11294,265,S,Lakewood Blvd Station,33.91308,-118.140891,POINT (-118.140891 33.91308)
11294,117,W,Lakewood Blvd Station,33.91308,-118.140891,POINT (-118.140891 33.91308)
11294,117,E,Lakewood Blvd Station,33.91308,-118.140891,POINT (-118.140891 33.91308)
11296,152,E,Lankershim / Cantara,34.219443,-118.38793,POINT (-118.38793 34.219443)
11296,224,S,Lankershim / Cantara,34.219443,-118.38793,POINT (-118.38793 34.219443)
11297,258,S,Eastern / Sheriff,34.051484,-118.174527,POINT (-118.174527 34.051484)
11298,224,S,Lankershim / Aqua Vista,34.144798,-118.362615,POINT (-118.362615 34.144798)
11300,152,W,Lankershim / Burbank,34.171984,-118.378684,POINT (-118.378684 34.171984)
11300,224,N,Lankershim / Burbank,34.171984,-118.378684,POINT (-118.378684 34.171984)
11300,154,W,Lankershim / Burbank,34.171984,-118.378684,POINT (-118.378684 34.171984)
11301,152,W,Lankershim / Califa,34.177537,-118.382049,POINT (-118.382049 34.177537)
11301,224,N,Lankershim / Califa,34.177537,-118.382049,POINT (-118.382049 34.177537)
11301,154,W,Lankershim / Califa,34.177537,-118.382049,POINT (-118.382049 34.177537)
11302,258,S,Eastern / Marianna,34.047298,-118.175333,POINT (-118.175333 34.047298)
11304,152,W,Lankershim / Oxnard,34.179677,-118.383342,POINT (-118.383342 34.179677)
11304,224,N,Lankershim / Oxnard,34.179677,-118.383342,POINT (-118.383342 34.179677)
11305,152,W,Lankershim / Hart,34.197758,-118.387598,POINT (-118.387598 34.197758)
11305,224,N,Lankershim / Hart,34.197758,-118.387598,POINT (-118.387598 34.197758)
11306,224,N,Lankershim / Hatteras,34.175727,-118.380943,POINT (-118.380943 34.175727)
11306,154,W,Lankershim / Hatteras,34.175727,-118.380943,POINT (-118.380943 34.175727)
11306,152,W,Lankershim / Hatteras,34.175727,-118.380943,POINT (-118.380943 34.175727)
11307,224,N,Lankershim / Hesby,34.161802,-118.372553,POINT (-118.372553 34.161802)
11309,152,W,Lankershim / Kittridge,34.190193,-118.387589,POINT (-118.387589 34.190193)
11309,224,N,Lankershim / Kittridge,34.190193,-118.387589,POINT (-118.387589 34.190193)
11310,224,N,Lankershim / Kling,34.155516,-118.368766,POINT (-118.368766 34.155516)
11313,224,N,Lankershim / Moorpark,34.150699,-118.365836,POINT (-118.365836 34.150699)
11314,224,S,Lankershim / Neenach,34.230652,-118.387929,POINT (-118.387929 34.230652)
11315,154,W,Oxnard / Lankershim,34.179535,-118.383698,POINT (-118.383698 34.179535)
11316,224,N,Lankershim / Pendleton,34.228416,-118.387608,POINT (-118.387608 34.228416)
11317,224,N,Lankershim / Riverside,34.152501,-118.366942,POINT (-118.366942 34.152501)
11318,224,N,Lankershim / Runnymede,34.205622,-118.387625,POINT (-118.387625 34.205622)
11318,152,W,Lankershim / Runnymede,34.205622,-118.387625,POINT (-118.387625 34.205622)
11320,294,S,San Fernando / Lankershim,34.23328,-118.387581,POINT (-118.387581 34.23328)
11321,152,W,Lankershim / Saticoy,34.208337,-118.387627,POINT (-118.387627 34.208337)
11321,224,N,Lankershim / Saticoy,34.208337,-118.387627,POINT (-118.387627 34.208337)
11322,224,N,Lankershim / Sherman Way,34.201077,-118.387627,POINT (-118.387627 34.201077)
11322,152,W,Lankershim / Sherman Way,34.201077,-118.387627,POINT (-118.387627 34.201077)
11323,152,E,Lankershim / Stagg,34.211829,-118.387931,POINT (-118.387931 34.211829)
11323,224,S,Lankershim / Stagg,34.211829,-118.387931,POINT (-118.387931 34.211829)
11324,224,S,Lankershim / Strathern,34.215459,-118.387948,POINT (-118.387948 34.215459)
11324,152,E,Lankershim / Strathern,34.215459,-118.387948,POINT (-118.387948 34.215459)
11326,222,S,Tuxford / Lankershim,34.222438,-118.388123,POINT (-118.388123 34.222438)
11326,152,W,Tuxford / Lankershim,34.222438,-118.388123,POINT (-118.388123 34.222438)
11328,152,W,Lankershim / Vanowen,34.194221,-118.387592,POINT (-118.387592 34.194221)
11328,224,N,Lankershim / Vanowen,34.194221,-118.387592,POINT (-118.387592 34.194221)
11329,152,W,Lankershim / Victory,34.186962,-118.387598,POINT (-118.387598 34.186962)
11329,224,N,Lankershim / Victory,34.186962,-118.387598,POINT (-118.387598 34.186962)
11330,501,W,Lankershim / Vineland,34.158352,-118.370494,POINT (-118.370494 34.158352)
11330,224,N,Lankershim / Vineland,34.158352,-118.370494,POINT (-118.370494 34.158352)
11331,224,N,Lankershim / Whipple,34.148379,-118.364428,POINT (-118.364428 34.148379)
11333,78,W,Las Tunas / Baldwin,34.107905,-118.052683,POINT (-118.052683 34.107905)
11334,78,W,Las Tunas / Bradford,34.107679,-118.048306,POINT (-118.048306 34.107679)
11335,152,E,Lankershim / Tuxford,34.222109,-118.387926,POINT (-118.387926 34.222109)
11335,224,S,Lankershim / Tuxford,34.222109,-118.387926,POINT (-118.387926 34.222109)
11336,78,W,Las Tunas / El Monte,34.10782,-118.038451,POINT (-118.038451 34.10782)
11337,78,W,Las Tunas / Golden West,34.107359,-118.056766,POINT (-118.056766 34.107359)
11338,78,W,Las Tunas / Holly,34.107715,-118.045653,POINT (-118.045653 34.107715)
11339,78,W,Las Tunas / Loma,34.105583,-118.069231,POINT (-118.069231 34.105583)
11340,78,W,Las Tunas / Oak,34.106239,-118.065017,POINT (-118.065017 34.106239)
11341,78,W,Las Tunas / Rosemead,34.103687,-118.073821,POINT (-118.073821 34.103687)
11342,78,W,Las Tunas / Sultana,34.104383,-118.071866,POINT (-118.071866 34.104383)
11343,78,W,Las Tunas / Temple City,34.106849,-118.060686,POINT (-118.060686 34.106849)
11344,78,W,Las Tunas / Warren,34.107785,-118.042419,POINT (-118.042419 34.107785)
11345,161,W,Las Virgenes / Ventura Fwy Off-Ramp,34.145338,-118.698201,POINT (-118.698201 34.145338)
11349,158,W,Lassen / Canoga,34.25008,-118.597618,POINT (-118.597618 34.25008)
11349,244,N,Lassen / Canoga,34.25008,-118.597618,POINT (-118.597618 34.25008)
11349,167,W,Lassen / Canoga,34.25008,-118.597618,POINT (-118.597618 34.25008)
11351,167,W,Lassen / De Soto,34.250088,-118.588882,POINT (-118.588882 34.250088)
11369,242,N,Tampa / Lassen,34.250293,-118.553432,POINT (-118.553432 34.250293)
11373,167,W,Lassen / Variel,34.250085,-118.59275,POINT (-118.59275 34.250085)
11378,237,E,Woodley / Lassen,34.249883,-118.485039,POINT (-118.485039 34.249883)
11381,237,W,Zelzah / Lassen,34.250539,-118.523479,POINT (-118.523479 34.250539)
11382,230,N,Laurel Canyon / Addison,34.16112,-118.396304,POINT (-118.396304 34.16112)
11383,230,N,Laurel Canyon / Brand,34.274778,-118.448935,POINT (-118.448935 34.274778)
11384,230,N,Laurel Canyon / Branford,34.240898,-118.412962,POINT (-118.412962 34.240898)
11385,230,N,Laurel Canyon / Burbank,34.172438,-118.396321,POINT (-118.396321 34.172438)
11386,230,N,Laurel Canyon / Cantara,34.219251,-118.396355,POINT (-118.396355 34.219251)
11387,230,N,Laurel Canyon / Chamberlain,34.269737,-118.443562,POINT (-118.443562 34.269737)
11388,230,N,Laurel Canyon / G Line,34.168957,-118.396321,POINT (-118.396321 34.168957)
11389,230,N,Laurel Canyon / Emelita,34.176197,-118.396319,POINT (-118.396319 34.176197)
11390,230,N,Laurel Canyon / Erwin,34.182894,-118.396311,POINT (-118.396311 34.182894)
11391,230,N,Laurel Canyon / Filmore,34.261738,-118.435044,POINT (-118.435044 34.261738)
11392,230,N,Laurel Canyon / Fox,34.271718,-118.445675,POINT (-118.445675 34.271718)
11393,230,N,Laurel Canyon / Hart,34.197867,-118.396316,POINT (-118.396316 34.197867)
11394,230,N,Laurel Canyon / Kagel Canyon,34.249829,-118.42243,POINT (-118.42243 34.249829)
11395,230,N,Laurel Canyon / Kittridge,34.190593,-118.396318,POINT (-118.396318 34.190593)
11397,230,N,Laurel Canyon / Montague,34.243891,-118.41613,POINT (-118.41613 34.243891)
11398,230,N,Laurel Canyon / Moorpark,34.15065,-118.396317,POINT (-118.396317 34.15065)
11399,230,N,Laurel Canyon / Osborne,34.247166,-118.419601,POINT (-118.419601 34.247166)
